Geo Point;Geo Shape;Street;MotDir;Id_Seg_Ges;Id_Seg_Obs;commune;code_insee;codsti;Nrivoli;Longueur;Type;arrete;date_mes;Annee;pole;SensUnique;DoubleSens_Cyclable;commentaire
43.5758066841,1.40205623713;"{""type"": ""LineString"", ""coordinates"": [[1.402063834300767, 43.575362064476565], [1.402048639966522, 43.57625130370805]]}";RUE UNIVERSITE DU MIRAIL;MIRAIL (RUE UNIVERSITE DU MIRAIL);3722;3722;Toulouse;31555;315558343900;3105558666;99;Zone de Rencontre;16/147;2016-11-24T01:00:00+01:00;2016;Sud;;;
43.6120270515,1.44165204867;"{""type"": ""LineString"", ""coordinates"": [[1.44212367621144, 43.611966913155015], [1.441180421131478, 43.61208718993624]]}";RUE EDOUARD DULAURIER;DULAURIER (RUE EDOUARD DULAURIER);2653;2653;Toulouse;31555;315552441622;3105552804;77;Zone de Rencontre;17/095;2017-05-16T02:00:00+02:00;2017;Centre;oui;oui;
43.6052571107,1.44215066681;"{""type"": ""LineString"", ""coordinates"": [[1.442726721536866, 43.60481988075809], [1.442605858748922, 43.604891783642614], [1.441584582764297, 43.605708738485006]]}";RUE DES LOIS;LOIS (RUE DES LOIS);4616;4616;Toulouse;31555;315554160059;3105555304;135;Zone de Rencontre;17/167;2017-10-06T02:00:00+02:00;2017;Centre;oui;oui;
43.6115327779,1.41209886057;"{""type"": ""LineString"", ""coordinates"": [[1.410888869653345, 43.610794382800314], [1.413308851479245, 43.61227117309694]]}";RUE DE LA FOURMI;FOURMI (RUE DE LA FOURMI);2371;2371;Toulouse;31555;315552928000;3105553428;255;Zone de Rencontre;17/173;2017-10-02T02:00:00+02:00;2017;nord;oui;oui;
43.6010179829,1.41576236481;"{""type"": ""LineString"", ""coordinates"": [[1.416225039422923, 43.600901585435466], [1.415299690205768, 43.601134380446645]]}";RUE LESPES;LESPES (RUE LESPES);1852;1852;Toulouse;31555;315554054444;3105555192;79;Zone de Rencontre;17/098;2017-05-04T02:00:00+02:00;2017;Centre;;;
43.6053973651,1.44739683467;"{""type"": ""LineString"", ""coordinates"": [[1.447396468583523, 43.60555300158601], [1.447397200756799, 43.60524172856663]]}";RUE D AUSTERLITZ;AUSTERLITZ (RUE D AUSTERLITZ);4715;4715;Toulouse;31555;315550400035;3105550696;35;Zone de Rencontre;16/141;2016-06-01T02:00:00+02:00;2016;Centre;oui;oui;Arrêté temporaire mise en plac à titre expérimental, jusqu'à juin 2018
43.6215856455,1.43038798935;"{""type"": ""LineString"", ""coordinates"": [[1.430754219780215, 43.62169643024473], [1.430021758918014, 43.62147486072011]]}";IMP BEAUMARCHAIS;BEAUMARCHAIS (IMP BEAUMARCHAIS);1961;1961;Toulouse;31555;315550684824;3105550968;64;Zone de Rencontre;18/036;2018-02-23T01:00:00+01:00;2018;Nord;;;
43.5515970385,1.53369254139;"{""type"": ""LineString"", ""coordinates"": [[1.534166433216711, 43.55181378405646], [1.534054572287447, 43.55181299444088], [1.533232427005616, 43.55133031122161]]}";RUE DU BOUSQUET;BOUSQUET (RUE DU BOUSQUET);15103;15103;Saint-Orens-de-Gameville;31506;315060000029;3105060470;94;Zone de Rencontre;18/671;2018-12-26T01:00:00+01:00;2018;Est;oui;;
43.5885763663,1.45080097056;"{""type"": ""LineString"", ""coordinates"": [[1.450942848743012, 43.58862052992665], [1.450659092370452, 43.58853220259994]]}";PL DU BUSCA;BUSCA (PL DU BUSCA);7999;7999;Toulouse;31555;315551251209;3105551464;25;Zone de Rencontre;19/087;2019-06-07T02:00:00+02:00;2019;Centre;oui;oui;
43.6204627922,1.43553463524;"{""type"": ""LineString"", ""coordinates"": [[1.435784629681387, 43.62052928545752], [1.435284640802438, 43.620396298920014]]}";PL DU MARCHE AUX COCHONS;COCHONS (PL DU MARCHE AUX COCHONS);2087;2087;TOULOUSE;31555;315554361607;3105555632;43;Zone de Rencontre;20/010;2020-01-09T01:00:00+01:00;2020;Nord;oui;oui;
43.6083371697,1.43076337949;"{""type"": ""LineString"", ""coordinates"": [[1.431470130003085, 43.60805516805233], [1.430056628977586, 43.60861917141619]]}";RUE DE RENNES;RENNES (RUE DE RENNES);3057;3057;TOULOUSE;31555;315555840023;3105557424;130;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.5993361419,1.43454548972;"{""type"": ""LineString"", ""coordinates"": [[1.434604471287203, 43.599583033424], [1.434540249481487, 43.599525763702964], [1.434540693714423, 43.599065000721104]]}";RUE BOURDELLE;BOURDELLE (RUE BOURDELLE);2835;2835;TOULOUSE;31555;315551091256;3105551352;59;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6020181519,1.45075530443;"{""type"": ""LineString"", ""coordinates"": [[1.450750146568421, 43.60161979210253], [1.450760462289708, 43.60241651164928]]}";RUE DU REMPART ST ETIENNE;ETIENNE (RUE DU REMPART ST ETIENNE);4754;4754;TOULOUSE;31555;315555824046;3105557384;89;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6008572967,1.4507607957;"{""type"": ""LineString"", ""coordinates"": [[1.450764887740873, 43.600625527584754], [1.450756703661611, 43.60108906573402]]}";RUE DU REMPART ST ETIENNE;ETIENNE (RUE DU REMPART ST ETIENNE);4740;4740;TOULOUSE;31555;315555824046;3105557384;52;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6013544289,1.45075342512;"{""type"": ""LineString"", ""coordinates"": [[1.450756703661611, 43.60108906573402], [1.450750146568421, 43.60161979210253]]}";RUE DU REMPART ST ETIENNE;ETIENNE (RUE DU REMPART ST ETIENNE);4743;4743;TOULOUSE;31555;315555824046;3105557384;59;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6036861324,1.44256343381;"{""type"": ""LineString"", ""coordinates"": [[1.442175427865008, 43.60337557796218], [1.442370346062781, 43.603661895888905], [1.4426705581963, 43.60378538413158], [1.443052733392099, 43.60382529045628]]}";RUE LEON GAMBETTA;GAMBETTA (RUE LEON GAMBETTA);4856;4856;TOULOUSE;31555;315553052836;3105553692;94;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.5991769153,1.44093517066;"{""type"": ""LineString"", ""coordinates"": [[1.440967840142178, 43.598557750454326], [1.440691709505229, 43.599172497552665], [1.441050436038982, 43.5993863175062], [1.441220038039023, 43.59962230641418], [1.441216649103601, 43.59976230156283]]}";DSC LA HALLE AUX POISSONS;POISSONS (DSC LA HALLE AUX POISSONS);4801;4801;TOULOUSE;31555;315553408042;3105554096;154;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;non;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6078107681,1.44568646268;"{""type"": ""LineString"", ""coordinates"": [[1.445687139834505, 43.60772044329798], [1.445685785515621, 43.60790109292655]]}";RUE D ALSACE LORRAINE;LORRAINE (RUE D ALSACE LORRAINE);8109;8109;TOULOUSE;31555;315550118429;3105550224;20;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6066344709,1.43236403119;"{""type"": ""LineString"", ""coordinates"": [[1.43155126721077, 43.60630742468179], [1.432564267274647, 43.60673654290802], [1.43319442282944, 43.606910936192264]]}";RUE LEJEUNE;LEJEUNE (RUE LEJEUNE);3095;3095;TOULOUSE;31555;315554025602;3105555140;149;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6068538686,1.43469979717;"{""type"": ""LineString"", ""coordinates"": [[1.434563121217389, 43.605169616518815], [1.43483647312206, 43.608538120584065]]}";BD ARMAND DUPORTAL;DUPORTAL (BD ARMAND DUPORTAL);3100;3100;TOULOUSE;31555;315552480034;3105550492;375;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6085113155,1.43593063247;"{""type"": ""LineString"", ""coordinates"": [[1.437024791818795, 43.60848451037339], [1.43483647312206, 43.608538120584065]]}";RUE CITE ADMINISTRATIVE;ADMINISTRATIVE (RUE CITE ADMINISTRATIVE);3218;3218;TOULOUSE;31555;315558341329;3105552066;176;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6094003635,1.43268478428;"{""type"": ""LineString"", ""coordinates"": [[1.432723558423358, 43.6091173330572], [1.432646010135288, 43.609683394010986]]}";RUE LANCEFOC;LANCEFOC (RUE LANCEFOC);5287;5287;TOULOUSE;31555;315553833634;3105554988;63;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6086007188,1.4371244045;"{""type"": ""LineString"", ""coordinates"": [[1.437207827077359, 43.60860801249859], [1.437201300439564, 43.60860985076906], [1.43719608568499, 43.60860980727882], [1.437183043411459, 43.608611602476024], [1.437158307212443, 43.60861140310131], [1.437151803617675, 43.60861040594083], [1.437145300598024, 43.60861035403431], [1.43714011003852, 43.608609365622094], [1.437127115235173, 43.60860737146616], [1.437121924676217, 43.608606383053115], [1.43711544527803, 43.60860444097112], [1.437110254145152, 43.60860250730321], [1.437103763167496, 43.608601501308236], [1.437098584189748, 43.60859957680647], [1.437092116834328, 43.60859668063704], [1.437086938087793, 43.608594747135534], [1.437081759111148, 43.608592822633014], [1.437066270923668, 43.60858417803388], [1.437062404639739, 43.60858130802673], [1.437057237706848, 43.60857842943696], [1.437048228688214, 43.608571735919874], [1.437046951662153, 43.60856983716347]]}";PL SAINT JULIEN;JULIEN (PL SAINT JULIEN);7990;7990;TOULOUSE;31555;315556275246;3105557864;14;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6085285825,1.43703070109;"{""type"": ""LineString"", ""coordinates"": [[1.437046951662153, 43.60856983716347], [1.437044409652314, 43.60856508556448], [1.437040579609314, 43.60856031655097], [1.437035520131242, 43.60855082268675], [1.437033002319787, 43.60854512616799], [1.437031773345503, 43.60854038331888], [1.437029231338069, 43.60853563171951], [1.437028024717482, 43.60853001594472], [1.437026758819542, 43.608525263593954], [1.437025567810558, 43.60851952199732], [1.437025663682135, 43.60851384281145], [1.437024422324122, 43.60850909979475], [1.437024791818795, 43.60848451037339]]}";PL SAINT JULIEN;JULIEN (PL SAINT JULIEN);7991;7991;TOULOUSE;31555;315556275246;3105557864;10;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6094593716,1.43488645315;"{""type"": ""LineString"", ""coordinates"": [[1.43483647312206, 43.608538120584065], [1.434932805458923, 43.610008167299235], [1.434854360886825, 43.61037464413083]]}";BD ARMAND DUPORTAL;DUPORTAL (BD ARMAND DUPORTAL);3101;3101;TOULOUSE;31555;315552480034;3105550492;205;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6080960733,1.44330676064;"{""type"": ""LineString"", ""coordinates"": [[1.442773885792032, 43.60793302266032], [1.443009061740252, 43.608052248560014], [1.443250345490133, 43.60811370719351], [1.443493544530739, 43.60813360030651], [1.443861213014958, 43.608186703672985]]}";RUE BELLEGARDE;BELLEGARDE (RUE BELLEGARDE);3258;3258;TOULOUSE;31555;315550742447;3105551012;94;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.607410028,1.4398025935;"{""type"": ""LineString"", ""coordinates"": [[1.439646756686749, 43.60729620564611], [1.439958430306357, 43.60752385041358]]}";PL DU PEYROU;PEYROU (PL DU PEYROU);5442;5442;TOULOUSE;31555;315555369622;3105556824;36;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6093896183,1.44416582219;"{""type"": ""LineString"", ""coordinates"": [[1.443691331876646, 43.60962158538582], [1.444499321032433, 43.60922584275312], [1.444642206737041, 43.60916168815109]]}";RUE POUZONVILLE;POUZONVILLE (RUE POUZONVILLE);3292;3292;TOULOUSE;31555;315555552010;3105557076;92;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6055515137,1.446417356;"{""type"": ""LineString"", ""coordinates"": [[1.446382779230372, 43.60516285912215], [1.446451932763575, 43.60594016831046]]}";RUE DU REMPART VILLENEUVE;VILLENEUVE (RUE DU REMPART VILLENEUVE);4711;4711;TOULOUSE;31555;315555827219;3105557388;87;Zone de Rencontre;19/129;2019-09-11T02:00:00+02:00;2019;Centre;oui;oui;
43.6061491452,1.44589481456;"{""type"": ""LineString"", ""coordinates"": [[1.446102286274737, 43.60616260676946], [1.445687342854326, 43.60613568367439]]}";RUE RIVALS;RIVALS (RUE RIVALS);3325;3325;TOULOUSE;31555;315555936007;3105557512;34;Zone de Rencontre;19/129;2019-09-11T02:00:00+02:00;2019;Centre;oui;oui;
43.6042003057,1.43453549464;"{""type"": ""LineString"", ""coordinates"": [[1.434335665028471, 43.603763742111084], [1.434592490171315, 43.60425872273875], [1.434673685667309, 43.60465863613187]]}";ALL DE BARCELONE;BARCELONE (ALL DE BARCELONE);3117;3117;TOULOUSE;31555;315550544011;3105550840;104;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.604491676,1.43673776309;"{""type"": ""LineString"", ""coordinates"": [[1.435864325200446, 43.60366710036378], [1.436241327325546, 43.6040504445295], [1.436471692801516, 43.6042292058383], [1.437181734369928, 43.6048905156842], [1.437591661805638, 43.605336560508135]]}";RUE VALADE;VALADE (RUE VALADE);3126;3126;TOULOUSE;31555;315557046413;3105558676;232;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6049141263,1.43461840344;"{""type"": ""LineString"", ""coordinates"": [[1.434673685667309, 43.60465863613187], [1.434563121217389, 43.605169616518815]]}";ALL DE BARCELONE;BARCELONE (ALL DE BARCELONE);7686;7686;TOULOUSE;31555;315550544011;3105550840;58;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6055446468,1.4378222464;"{""type"": ""LineString"", ""coordinates"": [[1.437591661805638, 43.605336560508135], [1.438052830998948, 43.605752733121534]]}";RUE VALADE;VALADE (RUE VALADE);3130;3130;TOULOUSE;31555;315557046413;3105558676;59;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6058140065,1.43814369498;"{""type"": ""LineString"", ""coordinates"": [[1.438052830998948, 43.605752733121534], [1.438234558962937, 43.60587527991626]]}";RUE VALADE;VALADE (RUE VALADE);9479;9479;TOULOUSE;31555;315557046413;3105558676;20;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6031926541,1.43680970914;"{""type"": ""LineString"", ""coordinates"": [[1.436264119663506, 43.603315484624346], [1.436547088324723, 43.60319947279812], [1.436787365664473, 43.60315218317495], [1.437372834527249, 43.603179535447325]]}";PL DE BOLOGNE;BOLOGNE (PL DE BOLOGNE);3125;3125;TOULOUSE;31555;315558415439;3105551237;93;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;;;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6026258681,1.43733527546;"{""type"": ""LineString"", ""coordinates"": [[1.438615180882169, 43.60212121607396], [1.437202900163447, 43.60270607220168], [1.436370979649415, 43.60296342521948], [1.436110251851973, 43.603072049501186], [1.436038710520955, 43.603067696671424]]}";RUE DES BLANCHERS;BLANCHERS (RUE DES BLANCHERS);3173;3173;TOULOUSE;31555;315550934415;3105551196;234;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6025548423,1.44123851772;"{""type"": ""LineString"", ""coordinates"": [[1.440974803053105, 43.602261004113195], [1.441194742251004, 43.60252766748748], [1.441520888644358, 43.60283110566179]]}";RUE LEON GAMBETTA;GAMBETTA (RUE LEON GAMBETTA);3168;3168;TOULOUSE;31555;315553052836;3105553692;77;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6013087719,1.44125173728;"{""type"": ""LineString"", ""coordinates"": [[1.440610258978032, 43.60130537412622], [1.441292887035826, 43.601277662710714], [1.441888953384105, 43.60137887360198]]}";RUE CUJAS;CUJAS (RUE CUJAS);3;3;TOULOUSE;31555;315552086406;3105552428;104;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.6017461372,1.44146508953;"{""type"": ""LineString"", ""coordinates"": [[1.440874477063747, 43.60183161560602], [1.441056917579394, 43.60182076182333], [1.441278052338451, 43.60183291745407], [1.441483439154474, 43.60185441183351], [1.4416277965577, 43.60186501842331], [1.441665622999704, 43.60177354226645], [1.441720486691986, 43.60167462576836], [1.441812404884696, 43.6015353200341], [1.441870046219758, 43.60142414368007], [1.441888953384105, 43.60137887360198]]}";RUE DU PRIEURE;PRIEURE (RUE DU PRIEURE);4608;4608;TOULOUSE;31555;315555601624;3105557128;119;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.6001201401,1.44028564004;"{""type"": ""LineString"", ""coordinates"": [[1.44016023627905, 43.600061431421075], [1.440411043806983, 43.60017884883629]]}";RUE DU TABAC;TABAC (RUE DU TABAC);4605;4605;TOULOUSE;31555;315556739250;3105558360;24;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.6002346269,1.44064454843;"{""type"": ""LineString"", ""coordinates"": [[1.440411043806983, 43.60017884883629], [1.440878053048562, 43.60029040489581]]}";RUE DU TABAC;TABAC (RUE DU TABAC);4665;4665;TOULOUSE;31555;315556739250;3105558360;40;Zone de Rencontre;18/204;2018-12-10T01:00:00+01:00;2018;Centre;oui;oui;
43.6021986881,1.45009762887;"{""type"": ""LineString"", ""coordinates"": [[1.449863383556684, 43.60154841580201], [1.449877848153104, 43.60240960300744], [1.450760462289708, 43.60241651164928]]}";RUE DES PENITENTS BLANCS;BLANCS (RUE DES PENITENTS BLANCS);4753;4753;TOULOUSE;31555;315555276811;3105556720;167;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.603045865,1.44815646597;"{""type"": ""LineString"", ""coordinates"": [[1.448076400800346, 43.60273040956371], [1.448163459491615, 43.60282949689123], [1.448171857130697, 43.60331587125744], [1.448124141478672, 43.60337226050837]]}";RUE PAUL VIDAL;VIDAL (RUE PAUL VIDAL);4757;4757;TOULOUSE;31555;315557222404;3105556660;74;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6040005135,1.44848847636;"{""type"": ""LineString"", ""coordinates"": [[1.44817922771502, 43.604046339240604], [1.448797724995746, 43.603954687823034]]}";RUE MAURICE FONVIEILLE;FONVIEILLE (RUE MAURICE FONVIEILLE);4722;4722;TOULOUSE;31555;315552889649;3105555796;51;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
43.6036981725,1.45027118242;"{""type"": ""LineString"", ""coordinates"": [[1.449779543680223, 43.603770311846716], [1.450536556782965, 43.603645615687185], [1.450762515195849, 43.60368523883104]]}";RUE MAURICE FONVIEILLE;FONVIEILLE (RUE MAURICE FONVIEILLE);4728;4728;TOULOUSE;31555;315552889649;3105555796;81;Zone de Rencontre;20/033;2020-08-01T02:00:00+02:00;2020;Centre;oui;oui;Arrêté temporaire du 16/05 au 01/08 date arrêté definitif
